Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Trie/combine/union,3.502083099119934e-2,3.209161165831729e-2,3.599090593252422e-2,3.042842087879912e-3,1.2160438189216653e-3,5.2190832419134695e-3
Trie/combine/intersection,5.195919677484385e-2,4.9148764565601535e-2,5.361470463763107e-2,3.912058353141223e-3,1.967119498224749e-3,6.167817615356772e-3
Trie/combine/difference,1.6764752858474483e-2,1.5972942318718476e-2,1.725670045574465e-2,1.3216629464964185e-3,8.046146259050689e-4,2.008881133612216e-3
Trie/combine/append,7.221146489854363e-2,7.06099047574232e-2,7.335544741419335e-2,2.2819954860104665e-3,1.4983028789847287e-3,3.2790767270082506e-3
Trie/combine/prefixes,2.76197555284604e-2,2.558162200335406e-2,2.8674927381458888e-2,2.9316641945137363e-3,1.0692176183687222e-3,4.664077226584124e-3
Trie/combine/suffixes,0.7285562231890038,0.726759092242823,0.7296087171075799,1.6234239819769064e-3,0.0,1.8229729416313083e-3
Set/construction/fromList,0.29691029070355096,0.29024974710683593,0.30128458494563043,6.648569839545218e-3,3.389109378241273e-3,8.494622128922507e-3
Set/construction/fromAscList,2.224427867595111e-2,2.0977031165436356e-2,2.3026382640425933e-2,2.008563431888535e-3,1.3526588014810175e-3,2.796810775048892e-3
Set/query/isEmpty,6.417861119693912e-9,6.1977800868382434e-9,6.639038409303056e-9,4.1184989090103844e-10,3.3832361276228144e-10,4.992089167501956e-10
Set/query/stringCount,8.286662600369727e-9,7.103529643618207e-9,1.0032518596297765e-8,2.761970083855449e-9,1.6770914092703451e-9,3.3624870278796783e-9
Set/query/enumerate10,4.294163821511154e-7,3.9195526798962195e-7,5.310741541568031e-7,1.2637624305147697e-7,6.693232060147572e-8,2.0881636364351462e-7
Set/query/match,3.543349425146038e-4,3.398204630435303e-4,3.64762814559639e-4,3.44245245741396e-5,2.877905214009474e-5,4.140602655046316e-5
Set/combine/union,3.0125610713682617e-2,2.8866027526866546e-2,3.0896051396558304e-2,2.126026848476855e-3,1.1366539464271904e-3,3.268054961507366e-3
Set/combine/intersection,2.6918461711181656e-2,2.562212286233943e-2,2.765457185825492e-2,2.1728798850266778e-3,1.2385446716681118e-3,3.3371207291232326e-3
Set/combine/difference,2.1980122000203883e-2,2.0613964296576037e-2,2.2696738804747322e-2,2.0286890214669564e-3,7.745574546344906e-4,3.2112317117406913e-3
Set/combine/append,0.3403526635467729,0.3394645516635917,0.34112018482230183,1.238234807346413e-3,0.0,1.3293858451061714e-3
Set/combine/prefixes,0.6219492493259456,0.6163513794907236,0.6261069016595323,6.333808267333845e-3,0.0,7.201265081979419e-3
Set/combine/suffixes,1.068913560076492,1.0586555704956742,1.0736814684926121,8.949481158558759e-3,0.0,9.509099514933204e-3
